거래금액,전용면적,년,,,,,,,,
"168,000",80.76,202101,,,,,,,,
"310,000",139.668,202101,,,,,,,,
"215,000",84.95,202101,,,,,,평균금액,,평균면적
"100,000",27.68,202101,,,,,,"154,220",,80.42597425
"246,600",82.61,202101,,,,,,,,24.33
"226,300",76.5,202101,,,,,,,,
"218,500",84.99,202101,,,,,,,,
"228,000",84.99,202101,,,,,,,6339,
"248,100",82.61,202101,,,,,,,,
"248,100",82.61,202101,,,,,,,,
"215,000",137.036,202101,,,,,,,,
"185,000",59.96,202101,,,,,,,,
"210,000",84.83,202101,,,,,,,,
"240,100",82.61,202101,,,,,,,,
"215,000",84.83,202101,,,,,,,,
"223,000",84.99,202101,,,,,,,,
"238,800",84.99,202101,,,,,,,,
"340,000",151.008,202101,,,,,,,,
"218,000",84.83,202101,,,,,,,,
"219,000",84.82,202101,,,,,,,,
"220,000",84.95,202101,,,,,,,,
"248,100",82.51,202101,,,,,,,,
"264,000",114.7,202101,,,,,,,,
"230,000",82.51,202101,,,,,,,,
"237,000",84.8,202101,,,,,,,,
"114,000",59.23,202101,,,,,,,,
"241,350",82.61,202101,,,,,,,,
"237,100",81.75,202101,,,,,,,,
"185,000",59.96,202101,,,,,,,,
"218,000",84.83,202101,,,,,,,,
"235,000",84.99,202101,,,,,,,,
"229,000",84.99,202101,,,,,,,,
"118,000",27.68,202101,,,,,,,,
"228,300",76.5,202101,,,,,,,,
"243,100",82.61,202101,,,,,,,,
"269,000",114.7,202101,,,,,,,,
"231,000",163.935,202101,,,,,,,,
"257,100",82.61,202101,,,,,,,,
"193,000",59.99,202101,,,,,,,,
"233,100",81.75,202101,,,,,,,,
"299,000",135.82,202101,,,,,,,,
"112,000",27.68,202101,,,,,,,,
"237,000",84.8,202101,,,,,,,,
"210,000",208.28,202101,,,,,,,,
"219,500",120,202101,,,,,,,,
"80,000",58.23,202101,,,,,,,,
"201,500",123.27,202101,,,,,,,,
"185,000",84.9,202101,,,,,,,,
"213,000",84.79,202101,,,,,,,,
"247,000",121.63,202101,,,,,,,,
"220,000",84.79,202101,,,,,,,,
"181,000",71.2,202101,,,,,,,,
"205,000",84.9,202101,,,,,,,,
"198,000",171.53,202101,,,,,,,,
"259,000",121.63,202101,,,,,,,,
"212,000",99,202101,,,,,,,,
"214,500",84.79,202101,,,,,,,,
"218,000",81.88,202101,,,,,,,,
"197,500",84.79,202101,,,,,,,,
"185,000",59.64,202101,,,,,,,,
"210,000",99,202101,,,,,,,,
"205,000",84.79,202101,,,,,,,,
"261,000",121.63,202101,,,,,,,,
"199,000",59.47,202101,,,,,,,,
"217,000",71.34,202101,,,,,,,,
"64,300",31.5,202101,,,,,,,,
"208,000",84.9,202101,,,,,,,,
"196,300",84.79,202101,,,,,,,,
"197,000",166.7,202101,,,,,,,,
"170,000",145.93,202101,,,,,,,,
"251,000",134.16,202101,,,,,,,,
"99,500",50.76,202101,,,,,,,,
"200,000",84.9,202101,,,,,,,,
"385,000",244.93,202101,,,,,,,,
"220,000",121.63,202101,,,,,,,,
"230,000",166.91,202101,,,,,,,,
"255,000",120,202101,,,,,,,,
"220,000",84.9,202101,,,,,,,,
"99,500",84.38,202101,,,,,,,,
"127,500",84.85,202101,,,,,,,,
"83,000",59.78,202101,,,,,,,,
"115,000",84.97,202101,,,,,,,,
"147,000",83.02,202101,,,,,,,,
"108,000",84.22,202101,,,,,,,,
"90,000",59.69,202101,,,,,,,,
"94,500",59.95,202101,,,,,,,,
"128,000",84.86,202101,,,,,,,,
"162,000",59.92,202101,,,,,,,,
"129,800",84.86,202101,,,,,,,,
"119,000",84.38,202101,,,,,,,,
"99,000",84.38,202101,,,,,,,,
"121,000",84.95,202101,,,,,,,,
"70,500",59.36,202101,,,,,,,,
"68,000",40.95,202101,,,,,,,,
"105,000",59.975,202101,,,,,,,,
"164,000",134.81,202101,,,,,,,,
"98,000",59.91,202101,,,,,,,,
"17,700",22.87,202101,,,,,,,,
"120,000",84.92,202101,,,,,,,,
"160,000",71.73,202101,,,,,,,,
"124,000",84.92,202101,,,,,,,,
"108,000",66.18,202101,,,,,,,,
"119,000",84.92,202101,,,,,,,,
"149,000",149.89,202101,,,,,,,,
"14,200",17.59,202101,,,,,,,,
"14,200",17.59,202101,,,,,,,,
"14,400",18.4,202101,,,,,,,,
"170,000",108.338,202101,,,,,,,,
"174,000",87.01,202101,,,,,,,,
"154,000",71.73,202101,,,,,,,,
"143,000",84.92,202101,,,,,,,,
"23,150",15.8307,202101,,,,,,,,
"29,700",15.8307,202101,,,,,,,,
"103,000",80.01,202101,,,,,,,,
"129,000",59.92,202101,,,,,,,,
"178,000",114.756,202101,,,,,,,,
"128,000",59.92,202101,,,,,,,,
"128,000",128.71,202101,,,,,,,,
"190,000",114.756,202101,,,,,,,,
"82,000",59.9788,202101,,,,,,,,
"121,500",59.91,202101,,,,,,,,
"149,000",180.667,202101,,,,,,,,
"149,500",84.69,202101,,,,,,,,
"124,000",180.516,202101,,,,,,,,
"96,500",50,202101,,,,,,,,
"126,500",59.92,202101,,,,,,,,
"122,000",82.3,202101,,,,,,,,
"98,000",59.99,202101,,,,,,,,
"150,000",84.67,202101,,,,,,,,
"219,000",84.99,202101,,,,,,,,
"25,000",33.1,202101,,,,,,,,
"175,000",59.96,202101,,,,,,,,
"105,000",54.9,202101,,,,,,,,
"153,000",120.96,202101,,,,,,,,
"145,000",84.69,202101,,,,,,,,
"127,000",59.92,202101,,,,,,,,
"122,000",59.92,202101,,,,,,,,
"128,000",59.91,202101,,,,,,,,
"260,000",110.66,202101,,,,,,,,
"260,000",110.66,202101,,,,,,,,
"128,800",59.92,202101,,,,,,,,
"119,000",115.94,202101,,,,,,,,
"161,000",109.25,202101,,,,,,,,
"130,000",64.26,202101,,,,,,,,
"180,000",59.96,202101,,,,,,,,
"99,000",90.7,202101,,,,,,,,
"93,000",105.02,202101,,,,,,,,
"93,000",105.02,202101,,,,,,,,
"130,000",59.92,202101,,,,,,,,
"132,000",59.92,202101,,,,,,,,
"122,000",58.46,202101,,,,,,,,
"99,000",80.52,202101,,,,,,,,
"27,500",40.97,202101,,,,,,,,
"89,500",84.58,202101,,,,,,,,
"177,000",121.04,202101,,,,,,,,
"175,000",59.96,202101,,,,,,,,
"206,500",84.98,202101,,,,,,,,
"25,000",27.85,202101,,,,,,,,
"115,000",84.8,202101,,,,,,,,
"177,000",121.04,202101,,,,,,,,
"252,000",110.44,202101,,,,,,,,
"136,500",84.11,202101,,,,,,,,
"130,000",84.51,202101,,,,,,,,
"155,500",84.69,202101,,,,,,,,
"111,000",60.72,202101,,,,,,,,
"75,000",39.69,202101,,,,,,,,
"153,000",84.9648,202101,,,,,,,,
"260,000",158.705,202101,,,,,,,,
"79,000",59.94,202101,,,,,,,,
"256,000",158.705,202101,,,,,,,,
"144,500",120.97,202101,,,,,,,,
"172,000",84.705,202101,,,,,,,,
"140,000",84.39,202101,,,,,,,,
"180,000",84.751,202101,,,,,,,,
"50,500",25.65,202101,,,,,,,,
"48,000",25.65,202101,,,,,,,,
"61,000",35.46,202101,,,,,,,,
"89,500",59.91,202101,,,,,,,,
"253,000",158.705,202101,,,,,,,,
"59,000",35.46,202101,,,,,,,,
"79,000",39.69,202101,,,,,,,,
"76,000",39.69,202101,,,,,,,,
"61,200",35.46,202101,,,,,,,,
"187,000",84.751,202101,,,,,,,,
"138,000",84.86,202101,,,,,,,,
"160,000",84.9725,202101,,,,,,,,
"85,000",46.26,202101,,,,,,,,
"79,800",39.69,202101,,,,,,,,
"80,000",39.69,202101,,,,,,,,
"183,500",84.705,202101,,,,,,,,
"298,000",192.235,202101,,,,,,,,
"184,000",84.705,202101,,,,,,,,
"146,000",84.9072,202101,,,,,,,,
"157,500",84.9342,202101,,,,,,,,
"61,500",35.46,202101,,,,,,,,
"145,000",84.96,202101,,,,,,,,
"105,000",84.94,202101,,,,,,,,
"180,000",100.8522,202101,,,,,,,,
"174,500",108.1387,202101,,,,,,,,
"148,000",84.92,202101,,,,,,,,
"105,500",51.77,202101,,,,,,,,
"128,000",59.73,202101,,,,,,,,
"131,000",59.85,202101,,,,,,,,
"118,000",51.77,202101,,,,,,,,
"128,000",59.95,202101,,,,,,,,
"120,000",51.77,202101,,,,,,,,
"125,000",59.63,202101,,,,,,,,
"155,500",84.92,202101,,,,,,,,
"167,000",84.96,202101,,,,,,,,
"113,000",51.77,202101,,,,,,,,
"128,800",59.85,202101,,,,,,,,
"147,000",84.9,202101,,,,,,,,
"184,000",83.06,202101,,,,,,,,
"225,000",100.82,202101,,,,,,,,
"205,000",83.06,202101,,,,,,,,
"25,000",25.96,202101,,,,,,,,
"203,000",83.06,202101,,,,,,,,
"148,000",84.95,202101,,,,,,,,
"29,000",30.8,202101,,,,,,,,
"215,000",100.82,202101,,,,,,,,
"150,000",159.41,202101,,,,,,,,
"29,900",28.64,202101,,,,,,,,
"230,000",100.31,202101,,,,,,,,
"29,100",38.22,202101,,,,,,,,
"292,000",148.77,202101,,,,,,,,
"150,000",84.92,202101,,,,,,,,
"89,000",84.95,202101,,,,,,,,
"95,000",83.15,202101,,,,,,,,
"104,500",59.9823,202101,,,,,,,,
"144,000",143.82,202101,,,,,,,,
"165,000",125.79,202101,,,,,,,,
"85,000",45.77,202101,,,,,,,,
"155,000",84.98,202101,,,,,,,,
"125,000",78.59,202101,,,,,,,,
"210,000",170.32,202101,,,,,,,,
"216,000",170.32,202101,,,,,,,,
"58,500",31,202101,,,,,,,,
"104,000",59.9823,202101,,,,,,,,
"110,000",84.82,202101,,,,,,,,
"118,000",78.59,202101,,,,,,,,
"139,000",84.91,202101,,,,,,,,
"90,000",59.73,202101,,,,,,,,
"87,700",59.74,202101,,,,,,,,
"99,000",82.96,202101,,,,,,,,
"94,500",82.96,202101,,,,,,,,
"63,000",40.38,202101,,,,,,,,
"74,500",40.38,202101,,,,,,,,
"90,500",82.96,202101,,,,,,,,
"62,500",39.6,202101,,,,,,,,
"79,500",59.79,202101,,,,,,,,
"74,500",59.79,202101,,,,,,,,
"107,000",104.04,202101,,,,,,,,
"92,200",84.94,202101,,,,,,,,
"93,000",84.94,202101,,,,,,,,
"109,000",105.2,202101,,,,,,,,
"109,700",105.24,202101,,,,,,,,
"109,000",114.81,202101,,,,,,,,
"102,000",84.75,202101,,,,,,,,
"80,000",82.13,202101,,,,,,,,
"111,000",114.81,202101,,,,,,,,
"85,000",59.93,202101,,,,,,,,
"74,000",51.764,202101,,,,,,,,
"102,000",84.96,202101,,,,,,,,
"102,000",101.91,202101,,,,,,,,
"91,700",59.91,202101,,,,,,,,
"109,800",84.99,202101,,,,,,,,
"80,000",82.13,202101,,,,,,,,
"71,000",55.32,202101,,,,,,,,
"122,000",27.68,202102,,,,,,,,
"210,000",84.82,202102,,,,,,,,
"243,300",76.5,202102,,,,,,,,
"227,100",81.75,202102,,,,,,,,
"253,000",82.61,202102,,,,,,,,
"95,000",27.68,202102,,,,,,,,
"95,000",27.68,202102,,,,,,,,
"95,000",27.68,202102,,,,,,,,
"205,000",123.291,202102,,,,,,,,
"320,000",134.485,202102,,,,,,,,
"173,000",59.88,202102,,,,,,,,
"243,100",81.75,202102,,,,,,,,
"241,000",84.8,202102,,,,,,,,
"260,000",124.22,202102,,,,,,,,
"191,000",59.96,202102,,,,,,,,
"208,000",84.97,202102,,,,,,,,
"108,000",27.68,202102,,,,,,,,
"228,100",81.75,202102,,,,,,,,
"78,000",54.14,202102,,,,,,,,
"264,000",151.633,202102,,,,,,,,
"268,100",82.51,202102,,,,,,,,
"260,000",131.08,202102,,,,,,,,
"290,000",119.93,202102,,,,,,,,
"210,000",84.88,202102,,,,,,,,
"219,800",84.82,202102,,,,,,,,
"219,000",84.82,202102,,,,,,,,
"220,000",99,202102,,,,,,,,
"189,000",59.95,202102,,,,,,,,
"328,000",182.01,202102,,,,,,,,
"224,500",84.79,202102,,,,,,,,
"203,000",84.9,202102,,,,,,,,
"238,000",84.97,202102,,,,,,,,
"219,000",84.79,202102,,,,,,,,
"222,000",71.34,202102,,,,,,,,
"260,000",121.63,202102,,,,,,,,
"245,000",144.77,202102,,,,,,,,
"120,000",207.25,202102,,,,,,,,
"205,000",84.9,202102,,,,,,,,
"263,000",144.77,202102,,,,,,,,
"229,300",84.97,202102,,,,,,,,
"215,000",84.9,202102,,,,,,,,
"240,000",81.88,202102,,,,,,,,
"231,000",84.79,202102,,,,,,,,
"213,000",84.9,202102,,,,,,,,
"169,000",59.95,202102,,,,,,,,
"97,800",50.76,202102,,,,,,,,
"219,000",84.9,202102,,,,,,,,
"245,000",121.63,202102,,,,,,,,
"127,000",84.99,202102,,,,,,,,
"89,000",84.99,202102,,,,,,,,
"72,000",43.2,202102,,,,,,,,
"72,000",43.2,202102,,,,,,,,
"190,000",135.3,202102,,,,,,,,
"115,000",84.38,202102,,,,,,,,
"102,000",59.9,202102,,,,,,,,
"97,800",59.26,202102,,,,,,,,
"150,000",114.76,202102,,,,,,,,
"69,000",43.2,202102,,,,,,,,
"105,000",84.38,202102,,,,,,,,
"55,000",59.98,202102,,,,,,,,
"70,000",43.2,202102,,,,,,,,
"65,000",40.95,202102,,,,,,,,
"132,000",84.86,202102,,,,,,,,
"59,000",40.95,202102,,,,,,,,
"116,000",79.945,202102,,,,,,,,
"102,000",57.72,202102,,,,,,,,
"115,000",84.99,202102,,,,,,,,
"155,000",71.76,202102,,,,,,,,
"176,500",87.05,202102,,,,,,,,
"148,700",53.36,202102,,,,,,,,
"150,000",105.99,202102,,,,,,,,
"124,500",84.87,202102,,,,,,,,
"17,700",22.87,202102,,,,,,,,
"81,300",84.92,202102,,,,,,,,
"27,500",15.8307,202102,,,,,,,,
"28,000",15.8307,202102,,,,,,,,
"23,000",15.8307,202102,,,,,,,,
"22,500",15.8307,202102,,,,,,,,
"155,000",129.45,202102,,,,,,,,
"71,800",51.2,202102,,,,,,,,
"60,000",83.52,202102,,,,,,,,
"78,000",46.81,202102,,,,,,,,
"110,000",39.1,202102,,,,,,,,
"50,000",55.6,202102,,,,,,,,
"118,000",108.6,202102,,,,,,,,
"124,000",39.1,202102,,,,,,,,
"252,500",99.6,202102,,,,,,,,
"170,000",59.96,202102,,,,,,,,
"127,000",59.66,202102,,,,,,,,
"150,000",180.516,202102,,,,,,,,
"112,000",60.72,202102,,,,,,,,
"199,000",84.98,202102,,,,,,,,
"210,000",84.98,202102,,,,,,,,
"175,000",59.96,202102,,,,,,,,
"29,800",29.82,202102,,,,,,,,
"47,000",55.6,202102,,,,,,,,
"21,800",30.25,202102,,,,,,,,
"18,400",25.32,202102,,,,,,,,
"217,000",84.95,202102,,,,,,,,
"209,000",84.98,202102,,,,,,,,
"212,000",84.99,202102,,,,,,,,
"144,000",84.69,202102,,,,,,,,
"218,000",84.95,202102,,,,,,,,
"208,000",84.98,202102,,,,,,,,
"84,700",75.76,202102,,,,,,,,
"210,500",84.97,202102,,,,,,,,
"168,000",59.96,202102,,,,,,,,
"215,000",84.99,202102,,,,,,,,
"212,000",99.6,202102,,,,,,,,
"115,000",84.8,202102,,,,,,,,
"210,000",84.95,202102,,,,,,,,
"132,000",59.92,202102,,,,,,,,
"258,000",110.66,202102,,,,,,,,
"175,000",59.96,202102,,,,,,,,
"181,000",59.96,202102,,,,,,,,
"121,000",39.86,202102,,,,,,,,
"29,000",29.78,202102,,,,,,,,
"203,000",84.98,202102,,,,,,,,
"217,000",84.99,202102,,,,,,,,
"158,000",84.69,202102,,,,,,,,
"114,000",60.72,202102,,,,,,,,
"169,000",59.96,202102,,,,,,,,
"18,500",25.32,202102,,,,,,,,
"150,000",84.69,202102,,,,,,,,
"110,000",58.46,202102,,,,,,,,
"157,500",84.9725,202102,,,,,,,,
"52,000",25.65,202102,,,,,,,,
"20,500",28.97,202102,,,,,,,,
"142,500",84.39,202102,,,,,,,,
"60,000",35.46,202102,,,,,,,,
"162,000",84.9342,202102,,,,,,,,
"197,000",116.1338,202102,,,,,,,,
"220,000",136.325,202102,,,,,,,,
"37,500",84.95,202102,,,,,,,,
"85,000",46.26,202102,,,,,,,,
"60,000",35.46,202102,,,,,,,,
"53,000",25.65,202102,,,,,,,,
"80,000",71.52,202102,,,,,,,,
"51,800",25.65,202102,,,,,,,,
"147,000",84.96,202102,,,,,,,,
"200,000",117.585,202102,,,,,,,,
"100,000",59.57,202102,,,,,,,,
"83,000",39.69,202102,,,,,,,,
"130,000",59.93,202102,,,,,,,,
"128,000",59.97,202102,,,,,,,,
"184,000",112.1156,202102,,,,,,,,
"199,000",110.2718,202102,,,,,,,,
"140,000",84.93,202102,,,,,,,,
"184,000",106.967,202102,,,,,,,,
"135,000",59.63,202102,,,,,,,,
"118,500",51.77,202102,,,,,,,,
"118,500",51.77,202102,,,,,,,,
"146,000",84.94,202102,,,,,,,,
"149,000",84.76,202102,,,,,,,,
"115,000",51.77,202102,,,,,,,,
"125,000",59.85,202102,,,,,,,,
"146,500",84.92,202102,,,,,,,,
"136,000",84.93,202102,,,,,,,,
"134,000",84.95,202102,,,,,,,,
"134,000",84.95,202102,,,,,,,,
"131,700",84.94,202102,,,,,,,,
"190,000",101.8,202102,,,,,,,,
"126,000",59.95,202102,,,,,,,,
"190,000",115.6488,202102,,,,,,,,
"88,000",59.67,202102,,,,,,,,
"165,000",84.92,202102,,,,,,,,
"203,000",83.06,202102,,,,,,,,
"74,500",80.13,202102,,,,,,,,
"290,000",135.99,202102,,,,,,,,
"118,500",84.3,202102,,,,,,,,
"152,000",84.95,202102,,,,,,,,
"206,000",83.06,202102,,,,,,,,
"200,000",83.06,202102,,,,,,,,
"260,000",131.76,202102,,,,,,,,
"74,600",94.62,202102,,,,,,,,
"200,000",83.06,202102,,,,,,,,
"92,000",73.4,202102,,,,,,,,
"132,000",84.98,202102,,,,,,,,
"147,000",101.4632,202102,,,,,,,,
"58,400",81.57,202102,,,,,,,,
"63,500",84.58,202102,,,,,,,,
"55,700",31,202102,,,,,,,,
"59,500",59.76,202102,,,,,,,,
"170,000",132.86,202102,,,,,,,,
"128,000",84.98,202102,,,,,,,,
"128,000",84.98,202102,,,,,,,,
"60,000",31,202102,,,,,,,,
"87,500",59.74,202102,,,,,,,,
"95,000",84.94,202102,,,,,,,,
"86,000",84.96,202102,,,,,,,,
"98,000",84.83,202102,,,,,,,,
"135,000",101.95,202102,,,,,,,,
"101,600",59.73,202102,,,,,,,,
"65,500",39.6,202102,,,,,,,,
"83,700",49.8,202102,,,,,,,,
"64,500",84.38,202102,,,,,,,,
"72,000",80.13,202102,,,,,,,,
"74,000",51.764,202102,,,,,,,,
"86,000",79.31,202102,,,,,,,,
"110,000",106.77,202102,,,,,,,,
"75,500",55.32,202102,,,,,,,,
"93,000",79.07,202102,,,,,,,,
"112,000",84.86,202102,,,,,,,,
"243,300",76.5,202103,,,,,,,,
"235,000",84.99,202103,,,,,,,,
"235,000",84.99,202103,,,,,,,,
"175,500",59.88,202103,,,,,,,,
"245,000",131.08,202103,,,,,,,,
"268,100",82.51,202103,,,,,,,,
"245,000",84.97,202103,,,,,,,,
"205,000",84.83,202103,,,,,,,,
"105,000",27.68,202103,,,,,,,,
"425,000",178.325,202103,,,,,,,,
"270,000",119.93,202103,,,,,,,,
"218,500",84.82,202103,,,,,,,,
"287,000",124.22,202103,,,,,,,,
"287,000",124.22,202103,,,,,,,,
"225,000",84.8,202103,,,,,,,,
"230,000",84.99,202103,,,,,,,,
"95,000",27.68,202103,,,,,,,,
"225,000",84.99,202103,,,,,,,,
"135,000",81.04,202103,,,,,,,,
"95,000",27.68,202103,,,,,,,,
"248,000",84.99,202103,,,,,,,,
"228,000",84.99,202103,,,,,,,,
"210,000",150.689,202103,,,,,,,,
"198,000",59.99,202103,,,,,,,,
"241,300",76.5,202103,,,,,,,,
"105,000",27.68,202103,,,,,,,,
"250,000",135.82,202103,,,,,,,,
"239,000",84.8,202103,,,,,,,,
"100,000",27.68,202103,,,,,,,,
"180,000",59.88,202103,,,,,,,,
"273,000",114.7,202103,,,,,,,,
"90,300",27.68,202103,,,,,,,,
"235,000",84.99,202103,,,,,,,,
"201,000",148.15,202103,,,,,,,,
"190,000",59.95,202103,,,,,,,,
"163,000",146.74,202103,,,,,,,,
"210,000",84.9,202103,,,,,,,,
"222,000",84.9,202103,,,,,,,,
"215,000",148.15,202103,,,,,,,,
"203,800",84.9,202103,,,,,,,,
"211,000",84.9,202103,,,,,,,,
"165,000",59.97,202103,,,,,,,,
"75,000",43.2,202103,,,,,,,,
"123,000",84.97,202103,,,,,,,,
"96,000",59.26,202103,,,,,,,,
"98,000",84.63,202103,,,,,,,,
"166,000",136.54,202103,,,,,,,,
"170,000",105.99,202103,,,,,,,,
"125,000",137.28,202103,,,,,,,,
"128,000",58.98,202103,,,,,,,,
"170,000",87.05,202103,,,,,,,,
"147,000",129.32,202103,,,,,,,,
"107,500",80.01,202103,,,,,,,,
"78,500",51.2,202103,,,,,,,,
"78,000",51.2,202103,,,,,,,,
"110,000",59.94,202103,,,,,,,,
"102,000",43.79,202103,,,,,,,,
"209,000",84.95,202103,,,,,,,,
"199,900",84.99,202103,,,,,,,,
"148,000",59.968,202103,,,,,,,,
"26,500",33.1,202103,,,,,,,,
"199,000",84.96,202103,,,,,,,,
"150,000",49.29,202103,,,,,,,,
"202,000",84.95,202103,,,,,,,,
"160,000",120.4,202103,,,,,,,,
"115,000",60.72,202103,,,,,,,,
"122,000",59.88,202103,,,,,,,,
"100,000",50,202103,,,,,,,,
"120,000",58.46,202103,,,,,,,,
"157,000",59.968,202103,,,,,,,,
"190,000",84.99,202103,,,,,,,,
"18,500",24.95,202103,,,,,,,,
"97,500",43.79,202103,,,,,,,,
"106,000",84.99,202103,,,,,,,,
"132,000",59.92,202103,,,,,,,,
"129,000",59.92,202103,,,,,,,,
"97,000",43.79,202103,,,,,,,,
"115,000",59.94,202103,,,,,,,,
"214,000",84.98,202103,,,,,,,,
"144,000",84.42,202103,,,,,,,,
"115,000",60.72,202103,,,,,,,,
"95,000",82.16,202103,,,,,,,,
"48,000",65.62,202103,,,,,,,,
"63,000",35.46,202103,,,,,,,,
"252,000",158.705,202103,,,,,,,,
"190,000",84.705,202103,,,,,,,,
"126,000",77.68,202103,,,,,,,,
"52,000",59.71,202103,,,,,,,,
"180,000",170.7,202103,,,,,,,,
"157,000",84.9648,202103,,,,,,,,
"145,000",84.9648,202103,,,,,,,,
"81,500",59.94,202103,,,,,,,,
"192,500",84.705,202103,,,,,,,,
"184,500",84.9072,202103,,,,,,,,
"52,000",25.65,202103,,,,,,,,
"215,000",117.585,202103,,,,,,,,
"285,000",192.235,202103,,,,,,,,
"261,500",158.705,202103,,,,,,,,
"250,000",158.705,202103,,,,,,,,
"54,000",25.65,202103,,,,,,,,
"173,000",120.97,202103,,,,,,,,
"230,000",136.325,202103,,,,,,,,
"290,000",192.235,202103,,,,,,,,
"145,000",84.92,202103,,,,,,,,
"108,000",51.82,202103,,,,,,,,
"245,000",121.23,202103,,,,,,,,
"245,000",121.23,202103,,,,,,,,
"189,000",125.075,202103,,,,,,,,
"305,000",163.44,202103,,,,,,,,
"50,000",80.09,202103,,,,,,,,
"26,800",23.43,202103,,,,,,,,
"208,000",83.06,202103,,,,,,,,
"200,000",83.06,202103,,,,,,,,
"33,500",38.22,202103,,,,,,,,
"104,000",71.26,202103,,,,,,,,
"154,000",143.82,202103,,,,,,,,
"100,000",73.59,202103,,,,,,,,
"175,000",125.79,202103,,,,,,,,
"98,000",59.9823,202103,,,,,,,,
"57,000",84.89,202103,,,,,,,,
"104,000",59.9823,202103,,,,,,,,
"101,500",59.9823,202103,,,,,,,,
"104,500",59.9823,202103,,,,,,,,
"101,000",60,202103,,,,,,,,
"105,700",59.9823,202103,,,,,,,,
"199,000",130.93,202103,,,,,,,,
"72,000",84.44,202103,,,,,,,,
"220,000",170.32,202103,,,,,,,,
"85,000",45.77,202103,,,,,,,,
"100,000",59.9823,202103,,,,,,,,
"104,300",59.9823,202103,,,,,,,,
"129,000",134.88,202103,,,,,,,,
"64,700",39.6,202103,,,,,,,,
"89,500",59.74,202103,,,,,,,,
"64,000",39.6,202103,,,,,,,,
"117,500",104.04,202103,,,,,,,,
"95,250",84.94,202103,,,,,,,,
"64,750",39.6,202103,,,,,,,,
"67,000",39.6,202103,,,,,,,,
"93,000",59.73,202103,,,,,,,,
"65,000",39.6,202103,,,,,,,,
"93,000",59.73,202103,,,,,,,,
"95,000",104.5,202103,,,,,,,,
"67,500",39.6,202103,,,,,,,,
"93,000",59.73,202103,,,,,,,,
"64,400",39.6,202103,,,,,,,,
"87,000",49.8,202103,,,,,,,,
"89,000",82.96,202103,,,,,,,,
"94,500",84.94,202103,,,,,,,,
"82,650",49.8,202103,,,,,,,,
"88,500",84.96,202103,,,,,,,,
"94,000",82.96,202103,,,,,,,,
"84,500",79.07,202103,,,,,,,,
"75,000",70.42,202103,,,,,,,,
"100,000",84.96,202103,,,,,,,,
"280,000",99.385,202104,,,,,,,,
"92,500",27.68,202104,,,,,,,,
"182,000",59.88,202104,,,,,,,,
"207,000",84.97,202104,,,,,,,,
"247,350",82.61,202104,,,,,,,,
"305,000",124.22,202104,,,,,,,,
"295,000",122.785,202104,,,,,,,,
"181,000",80.39,202104,,,,,,,,
"230,000",84.99,202104,,,,,,,,
"285,000",99.385,202104,,,,,,,,
"230,000",84.99,202104,,,,,,,,
"238,300",76.5,202104,,,,,,,,
"241,000",76.5,202104,,,,,,,,
